SCAN,ADDRESS,TIMESTAMP,UUID,MAJOR,MINOR,TX POWER,RSSI
45,DC:A6:32:33:CA:E1,2020-07-04 21:25:05.342449,d5050dfc-be57-11ea-a50f-dca63233cae0,1,1,1,-79
46,DC:A6:32:33:CA:E1,2020-07-04 21:25:07.347394,d5050dfc-be57-11ea-a50f-dca63233cae0,1,1,1,-74
47,DC:A6:32:33:CA:E1,2020-07-04 21:25:08.149874,d5050dfc-be57-11ea-a50f-dca63233cae0,1,1,1,-74
48,DC:A6:32:33:CA:E1,2020-07-04 21:25:09.432485,d5050dfc-be57-11ea-a50f-dca63233cae0,1,1,1,-74
49,DC:A6:32:33:CA:E1,2020-07-04 21:25:10.050006,d5050dfc-be57-11ea-a50f-dca63233cae0,1,1,1,-75
50,DC:A6:32:33:CA:E1,2020-07-04 21:25:11.135004,d5050dfc-be57-11ea-a50f-dca63233cae0,1,1,1,-79
51,DC:A6:32:33:CA:E1,2020-07-04 21:25:12.333823,d5050dfc-be57-11ea-a50f-dca63233cae0,1,1,1,-79
52,DC:A6:32:33:CA:E1,2020-07-04 21:25:14.338930,d5050dfc-be57-11ea-a50f-dca63233cae0,1,1,1,-75
53,DC:A6:32:33:CA:E1,2020-07-04 21:25:16.344133,d5050dfc-be57-11ea-a50f-dca63233cae0,1,1,1,-79
54,DC:A6:32:33:CA:E1,2020-07-04 21:25:18.349143,d5050dfc-be57-11ea-a50f-dca63233cae0,1,1,1,-75
55,DC:A6:32:33:CA:E1,2020-07-04 21:25:20.354196,d5050dfc-be57-11ea-a50f-dca63233cae0,1,1,1,-75
56,DC:A6:32:33:CA:E1,2020-07-04 21:25:22.359288,d5050dfc-be57-11ea-a50f-dca63233cae0,1,1,1,-75
57,DC:A6:32:33:CA:E1,2020-07-04 21:25:23.633120,d5050dfc-be57-11ea-a50f-dca63233cae0,1,1,1,-74
58,DC:A6:32:33:CA:E1,2020-07-04 21:25:24.716266,d5050dfc-be57-11ea-a50f-dca63233cae0,1,1,1,-78
59,DC:A6:32:33:CA:E1,2020-07-04 21:25:25.370630,d5050dfc-be57-11ea-a50f-dca63233cae0,1,1,1,-75
60,DC:A6:32:33:CA:E1,2020-07-04 21:25:26.003175,d5050dfc-be57-11ea-a50f-dca63233cae0,1,1,1,-75
61,DC:A6:32:33:CA:E1,2020-07-04 21:25:28.008276,d5050dfc-be57-11ea-a50f-dca63233cae0,1,1,1,-79
62,DC:A6:32:33:CA:E1,2020-07-04 21:25:29.722183,d5050dfc-be57-11ea-a50f-dca63233cae0,1,1,1,-74
63,DC:A6:32:33:CA:E1,2020-07-04 21:25:30.534645,d5050dfc-be57-11ea-a50f-dca63233cae0,1,1,1,-74
64,DC:A6:32:33:CA:E1,2020-07-04 21:25:31.082131,d5050dfc-be57-11ea-a50f-dca63233cae0,1,1,1,-75
65,DC:A6:32:33:CA:E1,2020-07-04 21:25:33.087258,d5050dfc-be57-11ea-a50f-dca63233cae0,1,1,1,-79
66,DC:A6:32:33:CA:E1,2020-07-04 21:25:35.092406,d5050dfc-be57-11ea-a50f-dca63233cae0,1,1,1,-75
