SCAN,ADDRESS,TIMESTAMP,UUID,MAJOR,MINOR,TX POWER,RSSI
45,DC:A6:32:33:CA:E1,2020-07-04 22:37:43.491191,d5050dfc-be57-11ea-a50f-dca63233cae0,1,1,1,-90
46,DC:A6:32:33:CA:E1,2020-07-04 22:37:45.496251,d5050dfc-be57-11ea-a50f-dca63233cae0,1,1,1,-92
47,DC:A6:32:33:CA:E1,2020-07-04 22:37:46.014299,d5050dfc-be57-11ea-a50f-dca63233cae0,1,1,1,-93
48,DC:A6:32:33:CA:E1,2020-07-04 22:37:47.611208,d5050dfc-be57-11ea-a50f-dca63233cae0,1,1,1,-93
49,DC:A6:32:33:CA:E1,2020-07-04 22:37:48.058655,d5050dfc-be57-11ea-a50f-dca63233cae0,1,1,1,-93
50,DC:A6:32:33:CA:E1,2020-07-04 22:37:50.063719,d5050dfc-be57-11ea-a50f-dca63233cae0,1,1,1,-93
51,DC:A6:32:33:CA:E1,2020-07-04 22:37:51.024405,d5050dfc-be57-11ea-a50f-dca63233cae0,1,1,1,-91
52,DC:A6:32:33:CA:E1,2020-07-04 22:37:53.108671,d5050dfc-be57-11ea-a50f-dca63233cae0,1,1,1,-92
53,DC:A6:32:33:CA:E1,2020-07-04 22:37:55.113855,d5050dfc-be57-11ea-a50f-dca63233cae0,1,1,1,-92
54,DC:A6:32:33:CA:E1,2020-07-04 22:37:57.118767,d5050dfc-be57-11ea-a50f-dca63233cae0,1,1,1,-92
55,DC:A6:32:33:CA:E1,2020-07-04 22:37:59.123853,d5050dfc-be57-11ea-a50f-dca63233cae0,1,1,1,-91
56,DC:A6:32:33:CA:E1,2020-07-04 22:38:01.128779,d5050dfc-be57-11ea-a50f-dca63233cae0,1,1,1,-93
57,DC:A6:32:33:CA:E1,2020-07-04 22:38:03.133934,d5050dfc-be57-11ea-a50f-dca63233cae0,1,1,1,-90
58,DC:A6:32:33:CA:E1,2020-07-04 22:38:04.222558,d5050dfc-be57-11ea-a50f-dca63233cae0,1,1,1,-92
59,DC:A6:32:33:CA:E1,2020-07-04 22:38:06.227658,d5050dfc-be57-11ea-a50f-dca63233cae0,1,1,1,-91
60,DC:A6:32:33:CA:E1,2020-07-04 22:38:08.232590,d5050dfc-be57-11ea-a50f-dca63233cae0,1,1,1,-91
61,DC:A6:32:33:CA:E1,2020-07-04 22:38:09.431358,d5050dfc-be57-11ea-a50f-dca63233cae0,1,1,1,-92
62,DC:A6:32:33:CA:E1,2020-07-04 22:38:10.382585,d5050dfc-be57-11ea-a50f-dca63233cae0,1,1,1,-90
63,DC:A6:32:33:CA:E1,2020-07-04 22:38:11.308858,d5050dfc-be57-11ea-a50f-dca63233cae0,1,1,1,-90
64,DC:A6:32:33:CA:E1,2020-07-04 22:38:12.143981,d5050dfc-be57-11ea-a50f-dca63233cae0,1,1,1,-92
65,DC:A6:32:33:CA:E1,2020-07-04 22:38:13.203964,d5050dfc-be57-11ea-a50f-dca63233cae0,1,1,1,-92
66,DC:A6:32:33:CA:E1,2020-07-04 22:38:15.208926,d5050dfc-be57-11ea-a50f-dca63233cae0,1,1,1,-90
67,DC:A6:32:33:CA:E1,2020-07-04 22:38:16.057647,d5050dfc-be57-11ea-a50f-dca63233cae0,1,1,1,-92
68,DC:A6:32:33:CA:E1,2020-07-04 22:38:17.687719,d5050dfc-be57-11ea-a50f-dca63233cae0,1,1,1,-91
69,DC:A6:32:33:CA:E1,2020-07-04 22:38:18.182733,d5050dfc-be57-11ea-a50f-dca63233cae0,1,1,1,-90
70,DC:A6:32:33:CA:E1,2020-07-04 22:38:20.187783,d5050dfc-be57-11ea-a50f-dca63233cae0,1,1,1,-91
71,DC:A6:32:33:CA:E1,2020-07-04 22:38:22.192780,d5050dfc-be57-11ea-a50f-dca63233cae0,1,1,1,-92
72,DC:A6:32:33:CA:E1,2020-07-04 22:38:23.140281,d5050dfc-be57-11ea-a50f-dca63233cae0,1,1,1,-93
